Date,b_LS,b_LS_error,b_ML,b_ML_error,D_2,D_2_error
Jan-1982,1.6632393565793,0.175323139399765,2.17147240951626,0.339436894919941,0.213154693353664,0.0179892158855442
Feb-1982,1.23052857681807,0.0917388935230625,1.50262225806188,0.186430949590508,0.393315731542173,0.0261915826235889
Mar-1982,0.962825020436723,0.0649561313182598,1.23083459156912,0.131542063613878,0.932646348216608,0.0812305050425248
Apr-1982,1.11096141596961,0.0989072571653269,1.65071205791281,0.235631432586815,0.699078630748271,0.0180450812075375
May-1982,1.14258769067643,0.266772782302881,1.88998524531971,0.23275686031278,0.696864138769358,0.0394742689498701
Jun-1982,1.03241618737898,0.14871261366478,1.29078236107468,0.136091379183256,0.457956487885249,0.0466077325987971
Jul-1982,1.30224096968765,0.0653804308236918,1.59241310031192,0.245315112200144,0.307882910053367,0.0189993233279978
Aug-1982,1.0030659459266,0.0634066428618354,1.37264059047142,0.212776683476321,0.369337953444626,0.0447753401836703
Sep-1982,1.01232030258503,0.0938142279533339,1.06882442586782,0.12136412885108,0.495792818564825,0.0201881514208814
Oct-1982,1.12177296966513,0.0390848507839976,1.1990063940586,0.08131893500705,1.27876462767187,0.0991752990315319
Nov-1982,1.17294108564324,0.170157466733666,1.69405648969354,0.249844093933921,0.399704120871545,0.0131297494172369
Dec-1982,1.37652083250787,0.0669934318682854,1.35717025594766,0.132321283828158,0.259370436701446,0.0329624112384639
Jan-1983,1.24404271416454,0.078131538677198,1.59241310031192,0.149843685794222,0.690675489066217,0.0791465258924192
Feb-1983,0.870336112716877,0.124035802461051,1.50555420393127,0.285496941083553,0.286673318180111,0.0139780742178823
Mar-1983,1.31222306401163,0.0725692207936306,1.58827696238904,0.212427930984773,0.452276857729732,0.0321504210224432
Apr-1983,1.18483915891404,0.170976158903812,1.07844938459197,0.151452152548334,0.142222452205187,0.0177266246360133
May-1983,0.901105211739228,0.228977679192145,0.485354944245883,0.0197468198025974,1.43575207906223,0.0483210493466844
Jun-1983,1.05391604863323,0.0749867947912254,0.973107967750025,0.116964516846547,0.367554961069977,0.0622831408524227
Jul-1983,1.23169724851687,0.124320280687236,0.929733606388833,0.0517101267343138,1.51933006724928,0.0274290573425921
Aug-1983,1.10220991567089,0.0489489856385216,0.987032913416481,0.0758849964805353,0.972155009900709,0.111596838951735
Sep-1983,1.23069126388434,0.159758957565494,1.12594865678621,0.101563630528124,1.05667092349967,0.0417023967538627
Oct-1983,1.13532823973624,0.0318117491901001,1.21129753456009,0.0948058032987485,0.987577862603928,0.0465137316625483
Nov-1983,1.40044861932443,0.0946762486093911,1.31366728160352,0.101891654713282,0.772592686525616,0.0357832034670837
Dec-1983,1.36502360626981,0.0898364040351349,1.18901969523396,0.0984959064258897,0.690974662824858,0.0162073639244753
Jan-1984,1.45171839105967,0.0960620502262856,1.40812204030065,0.14391738885106,0.624080636996452,0.0262125759187463
Feb-1984,0.991705366825828,0.0717492925709902,1.35147583529334,0.168694173313234,0.41748019083487,0.0453139156070317
Mar-1984,1.34690752964209,0.0797476907933292,1.38821403306318,0.132892302139076,0.571446277915677,0.0454229936498645
Apr-1984,1.20507375428521,0.101174380150393,1.34864090498607,0.119902727100836,0.874070336794615,0.093859953553866
May-1984,0.947726615640172,0.0876190820369554,1.39031566813912,0.187172906935081,0.550930392205418,0.0559254933526454
Jun-1984,1.0281836416767,0.0914722572127086,1.35272051740357,0.180344739867335,0.220006431384528,0.00829381167233132
Jul-1984,1.2736015851214,0.10304367745122,1.36492551455308,0.170031951699738,0.251059726765363,0.0246442879769265
Aug-1984,1.07144133164108,0.0255990231845411,1.30911733779449,0.175877861183959,0.225534147652217,0.0323247718713027
Sep-1984,0.933512078680299,0.0860010423425023,1.13788947223559,0.166230548818705,0.314294526336722,0.0179314442660413
Oct-1984,0.85540353158379,0.0776728938082444,1.13844184576581,0.141019546084032,0.335610499487779,0.0124471152132308
Nov-1984,1.17250922358005,0.0317654266502775,1.31148333644051,0.160050107676426,0.27679793744328,0.0120397299508356
Dec-1984,1.48340446053153,0.168373750651011,2.40413016767872,0.384065050655012,0.576242180792551,0.0250554736012891
Jan-1985,1.09189369502257,0.0662535639797079,1.31107768121736,0.149988375476454,0.32686816800973,0.054787666406783
Feb-1985,1.20568681138094,0.093192170559282,1.3752658593603,0.177041035581813,0.34746464366367,0.0433829464727291
Mar-1985,1.30516522996825,0.09181001491995,1.73039207633327,0.288254887188472,0.189440347269454,0.0208441633008245
Apr-1985,1.02192010594249,0.0427050586734681,1.34236476224641,0.221926894416813,0.222695227489337,0.0141316464783589
May-1985,0.915860120055293,0.0639527971502575,1.13977737332075,0.164076081731406,0.2807048169603,0.0158285600492462
Jun-1985,0.917343075678044,0.110978464110113,1.11221757560589,0.154609642647179,0.595039557492289,0.0280034750233078
Jul-1985,1.10730003655382,0.0576585118198402,1.74308669607428,0.308465034139082,0.163317426244945,0.0210277376141666
Aug-1985,0.985138839068622,0.142613264491487,1.15732320726965,0.0922034515542588,1.37240370651997,0.0157031953849675
Sep-1985,1.60843103691666,0.0939319410563172,1.51058950227218,0.181936406493045,0.211925525547068,0.0304465406451575
Oct-1985,1.25324710588921,0.0453101219640764,1.42808545851069,0.184240865744122,0.341261445928141,0.02182105064516
Nov-1985,1.06528781251427,0.183976497397938,1.4263593278195,0.193591267802483,0.296493562177021,0.0322703678536586
Dec-1985,1.57497571882649,0.111521879512203,1.59037415908233,0.212008533945263,0.102192726586597,0.00709358947603066
Jan-1986,1.36710988788285,0.0528079099538323,1.77903763671212,0.321151866155644,0.0936139375678157,0.0206619429233868
Feb-1986,1.05126354353457,0.10603184543242,1.45845161833182,0.248043987828692,0.241152120615936,0.0220064070564733
Mar-1986,1.15120646594251,0.155048717404741,1.6924711427112,0.274093384244275,0.15511130691704,0.0135190866115686
Apr-1986,1.13113463870514,0.147881865695902,1.36992219123845,0.216643608705207,0.135241120414576,0.0130179696235967
May-1986,1.32995949983299,0.0308446447192114,1.57285028581178,0.206098238426091,0.304480462283557,0.0139564881759222
Jun-1986,0.937608559655961,0.0366367968119427,1.10789408648789,0.171644017504839,0.373541366822906,0.026477134357927
Jul-1986,1.25481804405451,0.125636801044159,1.53381781307102,0.0620325208168765,1.60106440932107,0.049227547746659
Aug-1986,1.57596696315291,0.107694827403822,2.05392831897264,0.135958361630355,1.53187273420762,0.0349962310106276
Sep-1986,1.3230625526155,0.0542448393803178,1.72527944865675,0.148706066227585,1.27128734975712,0.0313593589750011
Oct-1986,1.00089907824999,0.10062091955697,1.67342827889326,0.202728016459237,1.11175788982687,0.0510650616249632
Nov-1986,1.38593895056551,0.0765579760945108,1.98744932396403,0.229942360512651,1.19277317082749,0.0531016572771836
Dec-1986,1.54316548721259,0.0732481821555764,1.75706927792919,0.180403827995755,1.11796228609078,0.0279465819020391
Jan-1987,1.70091988574289,0.087503074047408,1.81496201392404,0.165709192349369,1.08840440711814,0.0360042567044267
Feb-1987,1.10800458999322,0.0893812033693716,1.26008800406235,0.101047483764523,1.24844645459847,0.0375090214770778
Mar-1987,2.01302166900007,0.143698579159933,1.78496437545997,0.142509064017203,1.09126220919085,0.0464727430084173
Apr-1987,1.34252681850257,0.0728671069722979,1.48857119238924,0.15191044556466,1.01548019163289,0.0486860493661741
May-1987,1.39964957167245,0.12156585279161,1.59335313165803,0.145192647601261,1.16815483989979,0.0294998119310852
Jun-1987,1.38835467836771,0.0509701248598644,1.37145625864185,0.116334287178889,0.57003627588663,0.0159360353006094
Jul-1987,1.62574751688708,0.0935376251539229,1.60376720441397,0.145857196010373,0.513025489683975,0.00779626748241649
Aug-1987,1.48141260366722,0.106198006854328,1.22913532614128,0.110661343073908,0.794643296244413,0.0181847810288537
Sep-1987,1.54156605923744,0.13919120513666,2.07706056562425,0.242229892812278,0.836916272483627,0.0134578473445662
Oct-1987,1.25812022854117,0.0869389835618384,1.21734059321366,0.0978297218352579,1.2897880365121,0.09720799322746
Nov-1987,1.17890934209223,0.0477471673677467,1.19086304363154,0.0469909530133605,1.8355887339076,0.0892125934601501
Dec-1987,1.45451135984558,0.07426219245698,1.90003835832673,0.153136567434336,1.33596491704294,0.0296091689602619
Jan-1988,1.59382842797651,0.0587796519186695,1.69205642299968,0.155419106115421,0.730481504464519,0.0247405558645875
Feb-1988,1.13849382335239,0.0499061430645239,1.26947617787104,0.133658584497335,0.390932646415101,0.0346365196936951
Mar-1988,1.23636240438446,0.0862991053174479,1.48900965223972,0.161376427476077,0.451454149112848,0.0319606935426135
Apr-1988,1.14117978623193,0.0617307876265038,1.22320668029598,0.120066353848756,0.917903293057276,0.045798276432131
May-1988,1.11339457184306,0.0760407386433576,1.31561520576555,0.138363054784516,0.764649498534611,0.0179164449641159
Jun-1988,1.34587377061309,0.0802089441549739,1.34139885847793,0.129063794524298,0.384246680192881,0.0168245966708257
Jul-1988,0.972853400096156,0.120717769067346,1.50796695105296,0.167047137050553,0.785774079762548,0.0270224661596189
Aug-1988,1.34323163033562,0.0402375719941007,1.67137573338524,0.174068039408348,0.311758668145984,0.00419830044713738
Sep-1988,1.33540237684309,0.0653320905726301,1.43224775946817,0.154619277362989,0.634889769145886,0.0256570672832586
Oct-1988,1.26840116943817,0.0351560623986191,1.42946173691774,0.132557603528806,0.408943340752347,0.0219116447564978
Nov-1988,1.76335185965146,0.116318217373597,1.51466902639097,0.130240115752003,0.233088171543764,0.0177236852858435
Dec-1988,1.38993910150178,0.105724186319269,1.86598009334857,0.206915204243889,0.235471648822637,0.0191134903948904
Jan-1989,1.27359140440581,0.0955995419940695,1.53485600030065,0.122443694218044,0.698157973217602,0.0656299142274486
Feb-1989,1.22514241893614,0.0890111902056141,1.21158774912106,0.0941361541826432,0.513281338939073,0.021499798811662
Mar-1989,1.23948616124926,0.0621056003261857,1.1877516870844,0.0898492991230074,0.559759317196395,0.0447937669971146
Apr-1989,1.83911128191344,0.13654491465662,1.87632081987327,0.212853589857317,0.345938527313755,0.0180119413331008
May-1989,1.32092237549882,0.063123973199215,1.67753233353187,0.200128024209337,0.356066248050693,0.019334275127564
Jun-1989,0.950227883558755,0.180464615776752,1.48339267481358,0.194729134193111,0.600344857487756,0.0228103846143201
Jul-1989,1.41792704782946,0.113756262707551,2.3184141515136,0.323281733602644,0.436328015453346,0.0511443053552151
Aug-1989,1.60705518254498,0.0708824852882765,1.6146846122044,0.164438022908804,0.237648955958794,0.0119552287943042
Sep-1989,1.26227734173896,0.0700911829992945,1.52766903182048,0.191578246791065,0.192745415571209,0.0314250878999886
Oct-1989,1.67593521345488,0.0848994588533134,1.90201962877337,0.272679652034079,0.278485873211785,0.0115985026537499
Nov-1989,1.73568507849239,0.117666857640471,1.62650829129789,0.159946247852747,0.35062076535949,0.00714347460069605
Dec-1989,0.873058361265868,0.0753470745136603,1.16219650086786,0.143614514053353,0.339271629445007,0.0144562319815061
Jan-1990,1.04327902326137,0.0905049865647398,1.39042897368235,0.189810295918185,0.259095516455073,0.0221536058046135
Feb-1990,1.07959153116086,0.112962496123362,1.38378143743683,0.185720475815824,0.377060514522041,0.060700687938618
Mar-1990,1.10289346996338,0.0449417048901842,1.23271359492189,0.112787601987018,1.02399023782287,0.07700259125942
Apr-1990,0.818072222259677,0.0619753041248196,1.08251443560454,0.135608661698093,0.464540111568988,0.0589713808454875
May-1990,1.1849820258408,0.0548266185718134,1.18443949609978,0.156493013797774,0.18801272762154,0.0102104700222019
Jun-1990,0.834500874751798,0.0745219935781696,1.25058620443345,0.19149519775224,0.07890161178038,0.0107647820091005
Jul-1990,1.24956999114167,0.1130387418548,1.9146315868853,0.395054509028641,0.319495730727827,0.023227927515517
Aug-1990,0.817803961843949,0.0792380081376649,1.00550939159866,0.155777864591236,0.36658054250254,0.0193880392045203
Sep-1990,1.72434939284456,0.0713856051125905,1.71908232420037,0.222554523827498,0.0825145764524406,0.0127969057530747
Oct-1990,1.2395349316732,0.0634021766167856,1.56582364223621,0.260314070636814,0.21356461250742,0.0297963772684651
Nov-1990,1.41124559626176,0.0533660803267906,1.74289232869068,0.253344763485858,0.244466674398059,0.018443590444473
Dec-1990,1.15082734531112,0.136257641548354,1.42236184029449,0.164043462265809,0.151616654179294,0.0320109287504261
Jan-1991,1.2275319288467,0.0502801221859033,1.53812629007402,0.276134147845792,0.0481111722085166,0.0105451416007834
Feb-1991,1.05404574030852,0.159792762413177,1.56675857395477,0.248431762636325,0.186423720503611,0.0112472999127594
Mar-1991,1.28420268079291,0.0849963839334866,1.61181457201207,0.209977528595357,0.354403133572303,0.00911072681231385
Apr-1991,1.36456077223355,0.09718724550463,1.27217575507013,0.143609651473075,0.207893302715705,0.0138140285884762
May-1991,1.25458517875732,0.077645181529554,1.42502876874505,0.237139242629109,0.0630951290097169,0.0123895351188321
Jun-1991,0.974644685845422,0.0835214380039785,1.15811861840867,0.154700828277106,0.537354552311907,0.0404701777424314
Jul-1991,0.719637169790341,0.131306150496241,1.41547831138838,0.299801987927045,0.228403601749975,0.0128907968308561
Aug-1991,1.55734942854857,0.071235933969431,1.56346013485171,0.203598799706738,0.157666149706236,0.0114178693649604
Sep-1991,1.31168820029352,0.0921448482151652,1.48814193099716,0.234298835320696,0.203265714828848,0.0147281407802011
Oct-1991,1.19137761441578,0.0423561045127201,1.27064324399641,0.152961724591638,0.124228352448582,0.0271559177893529
Nov-1991,1.36842971905584,0.104629199770416,1.42236184029449,0.16826973932628,0.6167946328182,0.0120777556815206
Dec-1991,0.806305870476594,0.12303540432647,1.35397691416896,0.24972408017301,0.0487407986648338,0.0135217325119883
Jan-1992,1.47987439864937,0.081197649349777,1.44764827301084,0.183280589427441,0.339477932679311,0.028633681585418
Feb-1992,1.21215242341393,0.0472460092843511,1.49288728154243,0.17339968028396,0.379944526619288,0.0519092746148767
Mar-1992,0.984286764761839,0.0884573921369714,1.20002422631162,0.159767910886487,0.306823402786558,0.0239271876019005
Apr-1992,1.21679900332438,0.0543022913199661,1.24329686771776,0.0523283811194414,1.8922243077475,0.0359339037089029
May-1992,1.02898060761366,0.0685193583389324,1.3492081904461,0.102342051304494,1.53730915596358,0.0217099137599596
Jun-1992,0.965753865367726,0.11239165982613,0.922837890715562,0.0263832047574057,1.75789345215078,0.0209683593122345
Jul-1992,1.40327187670557,0.195599259520243,1.40160084760055,0.0295345023181906,1.65954474124591,0.0204169255358296
Aug-1992,1.27605118894583,0.102655838711659,1.53881696196,0.075398362307237,1.0361545014757,0.0412547183499666
Sep-1992,1.06947135058355,0.0787003050648349,1.52601942568661,0.108890672220985,1.00738599329833,0.0477446600164066
Oct-1992,1.22543092446508,0.0802234689263735,1.56394134757404,0.112500730416208,0.988602105899814,0.0560756376814454
Nov-1992,1.25888064149492,0.108138808166116,1.32007773554245,0.0951201479934954,1.10056001430946,0.0837915395841101
Dec-1992,1.28863554478837,0.110479672772187,1.37223284768978,0.0889596769019134,1.09561583007981,0.0622031872216876
Jan-1993,1.49817320172157,0.0789153007179464,1.71432032330231,0.194967857679026,0.653261783130578,0.0364128156628396
Feb-1993,0.876240188673339,0.124208366130899,1.46264980951872,0.234883203179662,0.408659273725338,0.0211685881988963
Mar-1993,1.25765537131947,0.0849318936367495,1.58774326717318,0.23133215495328,0.384348600302763,0.0248181345846979
Apr-1993,1.1104488124424,0.0929663287889024,1.08203062044155,0.122459165431707,0.619430723757102,0.0275810967400736
May-1993,1.04346745868956,0.0519093357743989,1.12354791338155,0.113262181498134,0.580903354677466,0.0689820518593001
Jun-1993,1.14851132820182,0.0500336440951141,1.37044036511693,0.170903856009657,0.352847254254626,0.0360656488459519
Jul-1993,1.10797209075811,0.0421348356007325,1.39257469740717,0.210222913706848,0.274402623656842,0.0281944834577553
Aug-1993,1.54255017629329,0.125683151042542,1.62612545735464,0.192312019379438,0.377951318342142,0.0253557323097283
Sep-1993,1.22234860998078,0.111166388179499,1.28061193381728,0.127816311606693,0.646691659474428,0.0674981699658692
Oct-1993,1.2218356524204,0.0815789107572995,1.5231180881915,0.149359630304467,0.85511103828453,0.0578200000849229
Nov-1993,1.51672618484908,0.0936690137793002,1.51741445484269,0.196876457025822,0.339447625263949,0.0436314548772946
Dec-1993,1.19303474477312,0.0921844588771984,1.25411240763506,0.123954761612779,0.757609657563399,0.0442666182404415
Jan-1994,1.10610661904148,0.155135808741848,0.962517770357671,0.0307759252360335,2.05693601392536,0.0156361870963156
Feb-1994,1.13370946369433,0.131474123007267,1.15865878567472,0.100820628624447,1.14669871169759,0.0596297607941322
Mar-1994,1.1142381414897,0.0631753651139892,1.37434962627611,0.154950662455405,0.830705985490696,0.0544161352224281
Apr-1994,1.00455174852074,0.0896506040534524,1.45386135572762,0.213560276250232,0.579180475310995,0.0692297779661415
May-1994,0.978949010585543,0.0600922849600366,1.13370045476752,0.153737848073652,0.492206164200553,0.0755595287679774
Jun-1994,1.11566886088698,0.0442524766667203,1.44764827301084,0.220788357517273,0.496576702078994,0.0311686788901518
Jul-1994,1.23601079601093,0.0564570929292676,1.29165169186743,0.15197126253793,0.274405012879085,0.0232067568641403
Aug-1994,1.04147843419485,0.0401304781373911,1.11675723917979,0.128450392789806,0.166663780008378,0.0180743003340641
Sep-1994,1.34245381306302,0.0709527199720805,1.33629071354847,0.187003892609729,0.218770510455333,0.029798234721703
Oct-1994,1.06348861215451,0.0415782696621303,1.34090922983953,0.183240678696309,0.16867201039045,0.0226687690327828
Nov-1994,0.982373983970288,0.0657857252916257,1.20069650879134,0.186384871513608,0.27584082935079,0.0334362197839751
Dec-1994,0.928644775998617,0.0948925057468671,1.16169305858894,0.162668063913964,0.277509372439642,0.0125741826612873
Jan-1995,1.12467356983245,0.0679218180428157,1.15676567609745,0.140428332615497,0.120901329601075,0.0189099861116814
Feb-1995,0.975433279339622,0.0607293194346722,1.37434962627611,0.235625635108643,0.139755703496801,0.0119801109998993
Mar-1995,1.11612231414935,0.026742296235856,1.28679846489852,0.196046326558762,0.197802074895775,0.0227883828246703
Apr-1995,1.10775415912093,0.0933964871470512,0.982072949027454,0.114440274038887,0.311333513556751,0.0254005622202393
May-1995,1.33977602911599,0.0919218439278116,1.62263872359457,0.303297547362241,0.0345574040555095,0.00790911346717551
Jun-1995,0.997461615733437,0.108667760092673,1.00370280262085,0.119334383066433,0.294028563604745,0.0306116958653995
Jul-1995,1.10491343963231,0.0959980257639047,1.44764827301084,0.262185068055192,0.0959662688618494,0.0107272727296551
Aug-1995,1.09474412246331,0.0694247216565043,1.21332826429733,0.118918046362015,1.18323018467147,0.111592837051379
Sep-1995,0.982064832204227,0.104218526861955,1.07163573456647,0.0939784510304209,1.36468944396039,0.0611318530760201
Oct-1995,1.04524026899371,0.0712926899239389,1.07406162191127,0.130490893990768,0.78774852801915,0.0195157661092626
Nov-1995,0.876790406507831,0.030777837185989,1.06793725058177,0.167236355815425,0.250736926817282,0.0249933410396609
Dec-1995,1.00952491819799,0.0883865891004574,0.999143746709935,0.111080964078808,0.42080485856663,0.0272907444181422
Jan-1996,0.975429998354819,0.108731588761124,1.00465208017692,0.0932099014990834,1.27668652835021,0.084192134164716
Feb-1996,1.07553134396832,0.0757534419467619,1.38359303969178,0.266122998961315,0.226077942698339,0.0292429377571074
Mar-1996,0.967990456776779,0.0612803108866218,1.39142892260265,0.287932531658615,0.191989649757896,0.0232195344394151
Apr-1996,0.921198184490104,0.0826525020149612,1.39196949327965,0.247105519861654,0.161208315476892,0.00862889216300212
May-1996,0.964228053929367,0.064899958234946,1.18194067859746,0.194742956061551,0.430593269548587,0.0338670933531562
Jun-1996,1.69319792594283,0.152227901199454,1.62206372759046,0.257795426292101,0.0592907944605067,0.016026179431713
Jul-1996,1.15032924427863,0.152318717024515,1.1875239739542,0.202509138664735,0.176015037280794,0.0122254110910981
Aug-1996,0.908615006357962,0.0523564721826823,1.18224608962552,0.176473419652126,0.104734734443604,0.0151866389372652
Sep-1996,0.974588483606873,0.0485314314480686,1.15976367326437,0.171822933628466,0.18374195096291,0.0267018647868713
Oct-1996,0.873828175650343,0.0713421184652483,0.883738771314757,0.134859082618305,0.293521469496225,0.0272819074445586
Nov-1996,1.00449937879844,0.0648442930552889,1.14083326589511,0.130260481411107,0.751831763979552,0.113683408561919
Dec-1996,1.09825170361498,0.0646698566666449,1.30927012926716,0.1512697838016,0.955860468618758,0.144051425402372
Jan-1997,1.05190511963556,0.0727592544532754,1.40018439520721,0.217667528516538,0.70552550217925,0.102356015688691
Feb-1997,0.86987548940975,0.127885018919104,1.00221803516135,0.147488989896908,0.543177660459292,0.0351018296761828
Mar-1997,0.934348634348837,0.0865690757909634,1.32176581448816,0.277890711539772,0.279847240316869,0.0413133943317705
Apr-1997,1.18020263266498,0.0616889972576236,1.41617765838017,0.186028945570716,0.529798624850904,0.0769522571587946
May-1997,0.958219476779697,0.0527753962938649,1.02381208661603,0.126384224879962,0.321675104349616,0.0231923445093754
Jun-1997,0.831487540104546,0.0808293693539032,0.914304172427899,0.121826802908968,0.359434444131702,0.0150830490816389
Jul-1997,1.00205993184947,0.0796561714862932,0.968810767322638,0.118638216755763,0.223088257242774,0.0364892672961765
Aug-1997,1.40878384497229,0.0381082973003258,1.74170182846617,0.219889029676707,0.811707079697947,0.0499730915836932
Sep-1997,0.827551628623347,0.118495035787188,1.34605892051885,0.245861059474148,0.369057557834896,0.0277674885546287
Oct-1997,1.10926521337419,0.095089244102433,1.05988534274008,0.149572206764135,0.0764854796629028,0.011062173763932
Nov-1997,NaN,NaN,NaN,NaN,NaN,NaN
Dec-1997,0.884958244574949,0.0423200944592838,1.15563338532196,0.162259377238467,0.401221789335861,0.0469470944211028
Jan-1998,1.01162031932617,0.0507549104782737,1.25945399751943,0.184592776419024,0.443371878813664,0.0342010034734855
Feb-1998,NaN,NaN,NaN,NaN,NaN,NaN
Mar-1998,0.865884783527898,0.0916567316615779,1.18544667254204,0.134768428453901,0.594280794878638,0.0910983118254805
Apr-1998,1.18479424244816,0.0650770766554185,1.76176063413583,0.343726519572479,0.227785013021154,0.0185039937640478
May-1998,1.12083181448853,0.134582658579788,1.83504710663346,0.422556296669985,0.210798700154392,0.0237800000478215
Jun-1998,0.847721598965848,0.0450365195327691,1.10789408648789,0.162492643820862,0.121299847263142,0.00799693968850813
Jul-1998,1.15315966835878,0.0375355137882898,1.41980888314525,0.177521451666513,0.982344227809054,0.0525391669536991
Aug-1998,0.965490218225318,0.0730401136932084,1.23773927342427,0.183982136949051,0.237336715001061,0.0175194078332984
Sep-1998,1.69646430780948,0.0682212395971176,1.95432516856463,0.268480796914794,0.228193601587082,0.0210616202862474
Oct-1998,1.07209994436585,0.0585382211913359,1.21831785352397,0.142664111244433,0.65538624184571,0.0579213087294285
Nov-1998,1.15030370250057,0.0286569856790057,1.53472486086112,0.266864646163071,0.306115211027359,0.0300647524520914
Dec-1998,1.08487921064965,0.107817625658307,1.53812629007402,0.237766261468093,0.270388625259893,0.0162473438538336
Jan-1999,1.02581046711812,0.0760536792011233,1.11780436270457,0.140289807341739,0.310139202023615,0.0132161401269366
Feb-1999,0.787127602106011,0.0738916370004995,1.30977700891457,0.291655404259003,0.106276661840604,0.0172866612937858
Mar-1999,1.00903620699835,0.1186098928239,1.65821529453969,0.265973075841735,0.217667102023803,0.0127609677247688
Apr-1999,0.979917567242121,0.0585012771365236,1.2214532303529,0.176685985350769,0.348559483933518,0.0213443398215461
May-1999,1.16119389977486,0.0633544597227781,1.31298331738192,0.144167108530217,0.798468906659577,0.0950925574381715
Jun-1999,1.24879273593799,0.0955629510229809,1.30977700891457,0.176996801894051,0.189372342583344,0.0126970587357201
Jul-1999,0.855066694844945,0.0647909087760304,0.983948435562055,0.138776287548924,0.250376918212497,0.0560639940508692
Aug-1999,1.41075776296461,0.0802656500349144,1.30920373962519,0.099248456166383,1.39775235521726,0.0526921079658854
Sep-1999,1.140884283748,0.0640952808212069,1.19652561340692,0.156513709012883,0.457557070446864,0.0139483033888384
Oct-1999,1.06209658846022,0.0622455019160326,1.10467786918168,0.0308072123683292,1.71574850295759,0.0325219412077524
Nov-1999,1.35445590819758,0.0828129511824802,1.32926582077864,0.082283967446142,1.39918037623017,0.0552770453137213
Dec-1999,1.15155467352245,0.0737797245312732,1.35272051740357,0.122019561047353,1.11996532261763,0.0734059170621698
Jan-2000,1.36027480852475,0.0811762829484992,1.44192634307799,0.155476779245228,0.664996512719737,0.0428474681434659
Feb-2000,0.756480917470774,0.10289706104058,1.20730512343761,0.177640008347351,0.367569598342318,0.0310587524952191
Mar-2000,1.02811962395289,0.0857041085966962,1.17705981076582,0.13618837652967,0.43293761419474,0.0329210034169926
Apr-2000,0.945680139492101,0.076662017396363,1.19503850725056,0.153947795965052,0.431071608726275,0.0157978261513922
May-2000,1.0880762381115,0.0982723410452065,1.18816414860324,0.119741919535388,0.943544599615157,0.0570162058051279
Jun-2000,0.849929900067289,0.0592400751505043,1.12594865678621,0.141345225564825,0.957459437502681,0.0397851673967298
Jul-2000,1.25798904000166,0.0538603154612978,1.44764827301084,0.213793465034369,0.484773353896587,0.0380322873676476
Aug-2000,1.22666818123033,0.0611280017222798,1.36492551455308,0.20488070056139,0.378164138203164,0.0326987257556827
Sep-2000,1.28398096422433,0.135083670056492,0.95499310156736,0.0991074063679438,0.253378787742756,0.0388094177001547
Oct-2000,1.03295849515147,0.0757796729790939,1.63938976612486,0.281290976245538,0.33733291316029,0.0275343082168234
Nov-2000,1.45201196943676,0.0936403714977204,1.6924711427112,0.251937876108796,0.649820487727038,0.0593996191184314
Dec-2000,0.820295293501905,0.10888509680073,1.13294212670414,0.177575695471884,0.235951853406926,0.0138077829525639
Jan-2001,0.839599340704101,0.117186092042352,1.43723353723378,0.284633099537939,0.21160313435452,0.0163773013657567
